data_ref_safra,seller_id,uf,tot_orders_12m,tot_items_12m,tot_items_dist_12m,receita_12m,recencia,nao_revendeu_next_6m
2018-05-01,f9244d45189d3a3605499abddeade7d5,SP,11,11,6,5049.709999999999,38,0
2018-05-01,f92d8c817434bd2d84d4e9c61322b7fa,SP,3,3,2,105.69999999999999,30,0
2018-05-01,f97e2b0650c2068227e1d366140eb62f,SP,11,15,4,2031.0,25,0
2018-05-01,f9903dd0f812c7e771fcad47b6fff231,SC,4,7,4,699.9300000000001,17,0
2018-05-01,f9bbdd976532d50b7816d285a22bd01e,SP,2,2,2,268.0,228,1
2018-05-01,f9d010e39375d9c91dce3f40b73a2f84,SP,2,3,2,554.0,40,0
2018-05-01,fa14641f57b655e933124a9ea49cd7a5,SP,7,7,6,359.93,84,1
2018-05-01,fa1a9dec3a9940c072684a46728bf1fc,SC,37,41,23,4548.900000000001,2,0
2018-05-01,fa1c13f2614d7b5c4749cbc52fecda94,SP,385,386,189,126256.03999999959,1,0
2018-05-01,fa3a0b5aabb344b9a92e3524b0202123,SP,6,6,3,1590.0,3,0
2018-05-01,fa40cc5b934574b62717c68f3d678b6d,SP,228,254,16,11716.809999999952,5,0
2018-05-01,fa74b2f3287d296e9fbd2cc80f2d1cf1,SP,5,5,4,1274.4900000000002,130,1
2018-05-01,fa8d335d68129e464e60c1826a683e96,RS,1,1,1,139.9,192,1
2018-05-01,fac35d150712afb921ec59ac5f39bb11,MG,1,1,1,120.0,65,0
2018-05-01,fad44952713764836814be105382aee5,RJ,13,13,1,2340.0,33,0
2018-05-01,fb503a924a0b9db19d83dd0ac6dbef8c,RS,1,1,1,13.9,349,1
2018-05-01,fb8904a8ea99f8831b64ce27db2c1765,SP,2,2,2,278.0,155,1
2018-05-01,fb89df7f89fd1b8f03fa2acca1ba7364,PR,16,19,9,1558.0,17,1
2018-05-01,fbc14c0cf93505ef89f64665ffa4a7b5,SP,11,11,11,6259.8899999999985,3,0
2018-05-01,fc38b5dceee1a730fad8853453437fbd,SP,4,4,4,77.4,132,1
2018-05-01,fc5a0d7a310a7a41abf86a458585ff2b,SP,1,1,1,117.9,332,1
2018-05-01,fc6295add6f51a0936407ead70c1001d,SP,1,4,4,160.0,174,1
2018-05-01,fc906263ca5083d09dce42fe02247800,MG,104,108,16,4059.7000000000066,128,1
2018-05-01,fc908879b9ca1bd65419e54e50432d38,SP,2,2,2,58.4,5,1
2018-05-01,fcb5ace8bcc92f75707dc0f01a27d269,SP,35,45,22,5292.27,3,0
2018-05-01,fcba71d4d5db057f43249145e4eb1e27,SP,3,3,3,494.55,63,1
2018-05-01,fcdd820084f17e9982427971e4e9d47f,SP,9,10,3,1735.0,6,0
2018-05-01,fce62094ffe6a4009188ec44e681dfdd,SP,3,10,2,2943.8,60,1
2018-05-01,fcf16b7a8697e559f0123190bb30177d,SP,2,6,1,902.4,41,1
2018-05-01,fd312b6bf05efac6c3772d5b52205d8a,SP,1,2,1,59.8,308,1
2018-05-01,fd386aa7bed2af3c7035c65506c9b4a3,SP,10,10,8,408.98,5,0
2018-05-01,fdaaf5bfda82b7b80535610c831b8d09,SP,9,14,12,2473.9,4,0
2018-05-01,fdb9095204a334cd8872252ffec6f2db,SP,39,51,11,7019.0,12,0
2018-05-01,fde0cc9ea29c8ccfc0a2c22256a58c71,PR,19,19,4,2012.0,11,0
2018-05-01,fe1bbc5feda5c8979a8a1b3b2512d5a6,MG,3,3,3,189.88,289,1
2018-05-01,fe2032dab1a61af8794248c8196565c9,SP,210,220,50,47573.21000000009,0,0
2018-05-01,fe26f3ecb51a15e6d8335cd92da42562,SP,7,7,7,2708.96,71,1
2018-05-01,fe49ee029e61e789a1f3a5525f57ba8d,SP,16,16,10,2473.69,42,1
2018-05-01,fe4cd9461203cee790d36792420b310f,MG,2,2,1,243.25,236,1
2018-05-01,fe701d88b67eaca109dffd464d1be9f9,RJ,5,5,2,629.5,14,0
2018-05-01,feb793c88d836c3a75efa4b5a3465d70,SP,1,1,1,466.0,38,1
2018-05-01,febab0275244b9a49a623f0bd613ca2f,SP,82,97,38,5696.23,6,0
2018-05-01,fec6275253471ace26d209bbaa64cd0f,RJ,6,6,2,1704.0,34,0
2018-05-01,fec8cd45395b3cb0c2b173d7739706a1,SP,4,4,3,1280.0,5,1
2018-05-01,fedf2c1386e137f296b3bbf3b635e69d,SP,1,2,1,25.9,60,0
2018-05-01,ff063b022a9a0aab91bad2c9088760b7,SP,55,57,7,6164.0,1,0
2018-05-01,ff1fb4c404b2efe68b03350a8dc24122,SP,24,27,14,3568.0,4,0
2018-05-01,ff314fa6033cc68ec451c47aee2d6ba4,SP,1,1,1,258.0,346,1
2018-05-01,ff4e2d38692ce827b1a4f4b8196e680d,SP,3,3,1,204.0,74,0
2018-05-01,ff4ea69c2a729e83e63c7579e4ef8170,SP,1,1,1,849.0,342,1
2018-05-01,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,SP,17,17,11,19104.8,27,0
2018-05-01,ff82e8873fba613f2261a9acc896fd84,MG,4,4,3,124.6,73,1
2018-05-01,ffa6adafb71b807dc13159e26431354c,PR,7,7,4,983.0,4,0
2018-05-01,ffad1e7127fb622cb64a900751590acd,SP,2,4,2,235.6,24,0
2018-05-01,ffc470761de7d0232558ba5e786e57b7,SP,11,13,9,784.3299999999999,6,0
2018-05-01,ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,13,15,9,1790.4999999999995,6,0
2018-05-01,ffeee66ac5d5a62fe688b9d26f83f534,SP,13,13,3,1709.8700000000001,61,0
2018-05-01,fffd5413c0700ac820c7069d66d98c89,SP,41,42,24,6242.9000000000015,2,0
2018-06-01,0015a82c2db000af6aaaf3ae2ecb0532,SP,3,3,1,2685.0,225,1
2018-06-01,001cca7ae9ae17fb1caed9dfb1094831,ES,140,162,10,16992.34,33,0
2018-06-01,002100f778ceb8431b7a1020ff7ab48f,SP,50,54,24,1216.6000000000001,49,1
2018-06-01,003554e2dce176b5555353e4f3555ac8,GO,1,1,1,120.0,167,1
2018-06-01,004c9cd9d87a3c30c522c48c4fc07416,SP,118,123,61,13891.639999999983,26,1
2018-06-01,00720abe85ba0859807595bbf045a33b,SP,10,18,8,709.3000000000001,10,0
2018-06-01,00d8b143d12632bad99c0ad66ad52825,MG,1,1,1,86.0,71,1
2018-06-01,00ee68308b45bc5e2660cd833c3f81cc,SP,130,165,22,19729.0,16,0
2018-06-01,00fc707aaaad2d31347cf883cd2dfe10,PR,101,133,18,12488.49999999999,21,0
2018-06-01,010543a62bd80aa422851e79a3bc7540,SP,2,2,1,1416.0,302,1
2018-06-01,013900e863eace745d3ec7614cab5b1a,PR,21,24,19,1473.6999999999998,48,1
2018-06-01,014c0679dd340a0e338872e7ec85666a,MG,9,9,8,4970.0,37,1
2018-06-01,014d9a685fd57276679edd00e07089e5,PR,8,9,3,489.91,41,1
2018-06-01,0176f73cc1195f367f7b32db1e5b3aa8,SP,25,26,15,3164.4000000000015,8,0
2018-06-01,01bcc9d254a0143f0ce9791b960b2a47,GO,10,10,3,1393.21,118,1
2018-06-01,01c97ebb5cdac52891c0ed1c37ba0012,SP,6,9,2,443.79999999999984,72,1
2018-06-01,01cf7e3d21494c41fb86034f2e714fa1,PR,25,29,10,4112.050000000002,93,1
2018-06-01,01ed254b9ff8407dfb9d99ba1e17d923,SP,5,5,2,1465.99,204,1
2018-06-01,01fd077212124329bac32490e8ef80d9,SP,11,16,8,403.0,14,0
2018-06-01,01fdefa7697d26ad920e9e0346d4bd1b,PR,91,93,15,11247.479999999981,24,0
2018-06-01,0241d4d5d36f10f80c644447315af0bd,PR,147,152,34,17923.999999999993,1,0
2018-06-01,0249d282d911d23cb8b869ab49c99f53,SP,11,11,4,393.0,70,1
2018-06-01,028872bfa080090a9d0abd4f1af168f8,MG,1,3,1,70.5,285,1
2018-06-01,02c988090b766852e088c69d7fb3b551,SP,9,13,8,1031.67,13,0
2018-06-01,02d35243ea2e497335cd0f076b45675d,RN,12,13,2,5037.0,72,1
2018-06-01,02dcd3e8e25bee036e32512bcf175493,MG,9,10,5,822.0,30,1
2018-06-01,02ecc2a19303f05e59ce133fd923fff7,SP,18,21,15,4861.620000000001,18,1
2018-06-01,02f5837340d7eb4f653d676c7256523a,PR,26,26,3,3419.0899999999992,52,0
2018-06-01,02f623a8eb246f3c5f7c2f96462654e6,SP,6,6,4,845.0,0,0
2018-06-01,034b9387752bfa309f350a70cd45ffa3,SC,4,4,1,48.0,37,0
2018-06-01,038b75b729c8a9a04b0d07cba7eabe86,SP,2,2,1,467.0,37,1
2018-06-01,039b29ff3b3473435d0cd59040575de9,SP,3,3,3,33.9,30,0
2018-06-01,039e6ad9dae79614493083e241147386,SP,4,4,4,11255.0,16,1
2018-06-01,03a2a6dcbe45d639c4dc2a0d24769c40,SP,4,4,3,575.77,37,0
2018-06-01,03bd479e1d9484cdb14104d3023f7321,MG,1,1,1,119.9,22,1
2018-06-01,0417b067eeab773d2f7061a726dc477f,SC,9,9,8,839.2200000000001,14,1
2018-06-01,042573af89b6d931f672efaf789d8358,SP,3,3,3,413.48,109,1
2018-06-01,04308b1ee57b6625f47df1d56f00eedf,SC,48,48,17,33732.20000000003,35,0
2018-06-01,0432ead42b6c8a0bdf68154add917fdf,SP,58,59,43,5034.199999999999,18,1
2018-06-01,048c2757535328e0d7dac690ad3c0aae,SP,31,31,17,5442.399999999997,24,0
2018-06-01,04aa0a1c5ce6b222003403a3e11c3cc0,SP,7,10,5,3206.0,127,1
2018-06-01,04aba03279157f6d4e0fe8ccaf21963c,RJ,12,12,10,1910.0,50,1
2018-06-01,04e38a233f726ef161074ab1c9b0399a,SP,19,24,10,991.5999999999997,26,1
2018-06-01,04fdea0c111866e6cf812f1570d6b5bd,SP,8,8,2,865.0,119,1
2018-06-01,0509040ea3fe50071181bbc359eb7738,MG,78,87,31,3282.860000000004,17,0
2018-06-01,052577151711aec5c744fe12e66db3e1,SC,1,1,1,687.0,217,1
2018-06-01,054694fa03fe82cec4b7551487331d74,SP,8,8,7,3243.1,50,1
2018-06-01,056b4ada5bbc2c50cc7842547dda6b51,RJ,23,24,10,5099.809999999998,13,0
2018-06-01,0570350b23eda5444f8d1d9544932058,SP,6,11,3,626.9,9,1
2018-06-01,058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,8,9,6,847.0,1,1
2018-06-01,058fd0aa2bfdb2274e05e1ae971dabb6,SP,57,60,11,7241.9,2,0
2018-06-01,05a940b4ecae36cadfd8e93bd9c43257,GO,9,9,8,695.1,101,1
2018-06-01,05aebce0b5c8f0d41b29b686f2d05fd3,SP,1,1,1,34.99,86,1
2018-06-01,05d2173d43ea568aa0540eba70d2ca76,MG,52,56,39,4581.639999999999,10,0
2018-06-01,05f51e13da97139648b8125c31e5f51b,MG,57,60,19,13100.309999999987,69,1
2018-06-01,05feb94f19d094d4b0f9281f0b1d4c99,SP,6,6,2,9353.0,102,1
2018-06-01,05ff92fedb5be47920fea08e501238b9,RS,33,34,12,11552.599999999999,16,0
2018-06-01,062c325cd6a2b87845fab56b4ec2eeae,SP,1,1,1,37.88,24,1
2018-06-01,062ce95fa2ad4dfaedfc79260130565f,RS,19,23,9,2721.7000000000003,263,1
2018-06-01,06532f10282704ef4c69168b914b77be,PR,3,4,4,2977.95,285,1
2018-06-01,06579cb253ecd5a3a12a9e6eb6bf8f47,SP,44,51,10,3442.900000000003,3,0
2018-06-01,066a6914e1ebf3ea95a216c73a986b91,PR,31,35,24,4074.7999999999993,1,0
2018-06-01,0691148aee60ca47977c187804f935ae,PR,25,28,21,4094.1600000000008,4,0
2018-06-01,06a2c3af7b3aee5d69171b0e14f0ee87,MA,166,172,33,13742.279999999968,0,0
2018-06-01,06bb3a2fe5e7b7a845b13e8fb91bd944,MG,14,15,12,1212.3999999999999,57,0
2018-06-01,06df0c10d34e459d9672bc77388742eb,PR,15,17,1,5083.0,9,0
2018-06-01,06e5eefc71ec47ae763c5c6f8db7064f,RS,64,66,23,14597.760000000007,0,0
2018-06-01,070d165398b553f3b4b851c216b8a358,SP,21,24,6,1961.5800000000002,11,0
2018-06-01,0747d5bb69f0586cc869d8af4c50f93e,RJ,1,1,1,27.9,362,1
2018-06-01,0761743cbffb25d7148189e9f1a5f03a,SP,3,7,3,241.2,118,1
2018-06-01,077c5fae4bea9500e3737b16f71b9d3a,SP,3,3,2,20.4,175,0
2018-06-01,0791d9fc1e30678ecf03d3e55fa108d3,MG,2,3,2,234.0,13,0
2018-06-01,07a9bc7f61396b658ddf3ac534efe44c,SP,1,1,1,119.9,339,1
2018-06-01,07bf9669d84d1f11be443a9dd938f698,SP,13,16,10,1236.0,2,0
2018-06-01,07d75e33f2750d97d467fb57e4dfdd8a,SP,2,2,2,722.4,23,1
2018-06-01,07de60b03d150fb3ea09eab5da5e4c8b,SP,4,4,4,341.6,4,0
2018-06-01,07e8e8fc5222bb358e6f259da3197074,SP,1,1,1,25.9,99,1
2018-06-01,080102cd0a76b09e0dcf55fcacc60e05,MG,80,86,28,3492.1999999999953,1,0
2018-06-01,080199a181c46c657dc5aa235411be3b,SP,75,79,37,13926.709999999986,13,0
2018-06-01,08061dc0fc165ed41288cc7acde738ee,SP,3,3,3,115.9,195,1
2018-06-01,08084d990eb3f53af056ccbc1730c8a7,SP,3,3,2,94.69999999999999,43,0
2018-06-01,081acf3de680d554796c9cf041be7bc2,MG,4,8,4,1597.3000000000002,7,1
2018-06-01,082e0bf4cb865a6533b1e8e498cc0255,SP,5,11,8,814.9000000000001,110,0
2018-06-01,085f6f7e049c996695fb2074fe38d45e,SP,6,8,6,305.4,28,1
2018-06-01,08633c14ef2db992c11f840f04fad4cd,SP,46,64,10,5096.199999999996,7,0
2018-06-01,0873d9f8f36123f8d910f4760e788cfb,SP,1,1,1,1520.88,24,0
2018-06-01,0885aaf116795758dfeb5f1032487bcd,SP,15,15,12,1350.5000000000002,7,0
2018-06-01,0887a9f087bcd5d9f6642b52f897fc6c,SP,3,3,1,447.0,299,1
2018-06-01,08cdbae123ff67ca4e36d9d641ce0119,MG,3,5,2,2259.0,94,1
2018-06-01,08d0949a9a17c027262db1f3c450c26c,PR,9,9,7,255.10000000000002,45,0
2018-06-01,08d2d642cf72b622b14dde1d2f5eb2f5,SP,13,17,5,556.9,176,1
2018-06-01,091065b789659bc3cd9af9cb3a6253ff,RS,2,2,1,1359.0,133,1
2018-06-01,093805f8f2aeb63881444571e1f48f30,SP,22,27,18,1215.7900000000002,120,1
2018-06-01,094ced053e257ae8cae57205592d6712,SP,12,12,8,1238.4,8,0
2018-06-01,09883d9ab71c8fe8a9bfc7fc3075b07e,SP,3,3,3,199.70000000000002,193,1
2018-06-01,099095b050cfe8eb1ddff5317587e96e,SP,13,15,10,4303.879999999998,2,0
2018-06-01,09f952a5f58d2285b0372551ae8f9b01,SP,29,32,11,8345.499999999998,8,0
2018-06-01,0a82f5fb06a4fe4ac2cf7cb412ec71b8,SP,2,2,2,462.0,61,1
2018-06-01,0a85ebe4e328db81ac9109781205e2f7,SP,1,1,1,60.0,19,1
2018-06-01,0aa2205ca24f113f4658a5c536667426,SP,3,10,2,595.72,12,1
2018-06-01,0ac4201fda2c68ebc0e47cb9423cf3c9,SP,11,12,4,1596.9,21,0
2018-06-01,0ad80de75c811326389cfb1daba7d45e,RJ,6,6,6,1449.4,143,1
2018-06-01,0adac9fbd9a2b63cccaac4f8756c1ca8,SP,78,97,51,12841.089999999987,11,1
2018-06-01,0ade5cc4a305ed7093a23f68ca47519c,PR,2,2,2,158.88,129,1
2018-06-01,0aea4c6ae1505b3228ddf3dd7822ee5b,SP,8,8,8,1427.91,31,1
2018-06-01,0af977692321d895349eded183341d28,SP,1,1,1,165.75,60,1
2018-06-01,0afccdb8a34ee5c79f7c06faf2b4d56e,MG,19,19,10,782.0999999999998,54,1
2018-06-01,0b0ddbc7b9d9584f442c7ac92b0ff6c9,SP,2,2,2,716.77,55,0
2018-06-01,0b18d63d0cd1d723567903fd34a07df2,SP,7,12,7,1605.3400000000001,74,0
2018-06-01,0b1ca3ef18a63d7eb0c8897fa0849c08,SP,1,1,1,55.0,48,1
2018-06-01,0b35c634521043bf4b47e21547b99ab5,PR,41,58,34,11137.349999999997,16,0
2018-06-01,0b3f27369a4d8df98f7eb91077e438ac,SP,2,2,2,146.51,190,1
2018-06-01,0b64bcdb0784abc139af04077d49a20e,RS,2,2,1,71.8,21,0
2018-06-01,0b90b6df587eb83608a64ea8b390cf07,PR,146,187,40,26117.58000000001,3,0
2018-06-01,0bae85eb84b9fb3bd773911e89288d54,SP,115,124,39,6370.059999999991,11,0
2018-06-01,0bb738e4d789e63e2267697c42d35a2d,SP,25,25,4,1894.8000000000009,18,0
2018-06-01,0be8ff43f22e456b4e0371b2245e4d01,SP,127,144,93,9253.999999999976,3,0
2018-06-01,0bf0150d5b9d60d9cd2906003332f085,SP,29,48,12,4825.999999999999,37,1
2018-06-01,0bfd0b434243adc5c2e1aa6baf19c6aa,RJ,6,6,6,371.20000000000005,117,1
2018-06-01,0c7533c71df861ec58ad7ff999ed0e8d,SP,60,72,29,2935.400000000003,3,1
2018-06-01,0c8380b62e38e8a1e6adbeba7eb9688c,MG,47,61,31,5187.099999999999,79,0
2018-06-01,0cab2da43793a6f3c5ed8514c5f54627,PR,1,1,1,69.9,20,0
2018-06-01,0cbcee27c791afa0cdcb08587a2013a8,MG,28,29,12,3683.15,7,0
2018-06-01,0d33a55da925bbf1ff02af5f6059fc7f,SP,15,16,5,338.7,19,0
2018-06-01,0d4c8269e7f0401201794deef160edd6,SP,3,4,4,792.64,205,1
2018-06-01,0d83f8e03188682112cc0d93523705cc,RS,4,8,2,696.26,129,1
2018-06-01,0d85bbda9889ce1f7e63778d24f346eb,MG,42,49,14,4116.100000000003,65,1
2018-06-01,0db783cfcd3b73998abc6e10e59a102f,SP,79,80,11,5035.8,54,1
2018-06-01,0dd184061fb0eaa7ca37932c68ab91c5,SP,135,158,11,15818.97,0,0
2018-06-01,0ddefe3c7a032b91f4e25b9c3a08fca1,SP,4,5,3,157.39999999999998,1,0
2018-06-01,0df3984f9dfb3d49ac6366acbd3bbb85,MG,71,73,21,8079.299999999991,5,0
2018-06-01,0dfbed20065e425d2eaefb101f9816c0,SP,2,2,1,50.36,17,0
2018-06-01,0e44d110fa6a54e121cb2c095a77762f,SP,5,5,5,189.24,168,0
2018-06-01,0e72c1a751b496722a6cb1f10653b62a,SP,1,1,1,45.9,20,0
2018-06-01,0e982cff76cc0579f632cea8a0e38c9d,SC,6,7,6,971.9,58,1
2018-06-01,0ea22c1cfbdc755f86b9b54b39c16043,MG,131,144,98,5814.199999999994,5,0
2018-06-01,0eaa7e33d73809f1f925f7d07c506cbd,SP,10,10,8,1015.0,55,1
2018-06-01,0ebd97a106433a45a4aebe57c1799778,MG,27,28,8,2737.200000000001,21,0
2018-06-01,0ec28cec4046a4a199b6de9b4c891d97,GO,3,4,2,296.6,13,1
2018-06-01,0ed6ce5d87fd9c69eaacaeb778d67235,SP,27,27,14,1508.4800000000007,1,0
2018-06-01,0ef83d7d83ed97cd2a0049ac8be5f88a,PR,43,50,10,3869.8799999999983,23,0
2018-06-01,0f0c984a4a955310903b6b6008660bad,SP,4,4,4,369.81000000000006,4,1
2018-06-01,0f7eea709efdf942b5f95c7516dbacd7,SP,3,3,2,195.74,18,1
2018-06-01,0fe2d9733ed841eb064503920015a8c0,SP,2,2,2,199.76,15,1
2018-06-01,0ff83046c3fa22efee8ecf291888b191,RS,8,9,6,629.0999999999999,60,1
2018-06-01,0ffa40d54288e4f3499b8780dd0f144f,SP,33,35,21,2162.8,20,1
2018-06-01,10076e5788b8ee532724bcd460baf762,SP,18,21,12,674.28,17,1
2018-06-01,10089e9f2fd0c668a8fd4e52e1698888,SP,1,1,1,359.9,198,1
2018-06-01,1025f0e2d44d7041d6cf58b6550e0bfa,SP,611,1011,125,91421.62999999999,0,0
2018-06-01,1099a00e0ee3a50935e6c2447ca090c5,RJ,3,3,3,849.6999999999999,149,1
2018-06-01,10ff823eda2b032e2c93d17a7d294736,SP,8,8,5,1144.98,55,1
2018-06-01,1127b7f2594683f2510f1c2c834a486b,SP,83,98,57,5495.250000000004,13,0
2018-06-01,11305281b50fff20ae8bb473f8e11876,MG,16,17,10,2774.4700000000003,58,0
2018-06-01,113e3a788b935f48aad63e1c41dac1bd,SP,29,37,24,624.73,20,0
2018-06-01,116ccb1a1604bc88e4d234a8c23f33de,SP,47,58,23,1457.5900000000001,8,0
2018-06-01,117cfc326c6d50da67ca858ff5c0c852,RJ,5,5,2,454.6,12,1
2018-06-01,11938fcc75f6902fea1d0a6f72b54a57,SC,2,2,2,594.98,4,1
2018-06-01,119c7f1a00ef43fad0e57604e76a747c,SP,2,2,2,189.8,93,1
2018-06-01,119d1aef1b4144adba89163f6cd9f5d4,SP,3,3,2,795.0,195,1
2018-06-01,11bfa66332777660bd0640ee84d47006,SP,65,89,38,3377.059999999995,0,0
2018-06-01,11d4c477d09821164bca4f70a2eae031,SP,3,4,2,83.03999999999999,276,1
2018-06-01,11eac105f3f90a9b87b19c89d91e24f3,SP,3,3,3,526.89,323,1
2018-06-01,1284de4ae8aa26997e748c851557cf0e,SP,2,2,2,1079.98,223,1
2018-06-01,128639473a139ac0f3e5f5ade55873a5,PR,474,500,61,10537.449999999908,9,0
2018-06-01,128f9bfbe4c7d5185033914b1de3d39a,SP,12,14,9,1175.4899999999998,2,0
2018-06-01,12a8eb0f8d1cd3270695bf2a99f55966,SP,2,2,2,397.0,169,1
2018-06-01,12b9676b00f60f3b700e83af21824c0e,RS,102,102,25,20021.0,14,0
2018-06-01,12c2ed9cded6138cf0c75f525f565fc7,SP,3,3,3,214.97,171,1
2018-06-01,13074f016982ff2bd6c58ced8682f000,RS,11,12,3,1609.0,36,0
2018-06-01,1336efc61c316ddf92c899eb817f7cae,SP,49,59,35,2620.79,15,0
2018-06-01,134a288e7de827ec5ec62e3ec9c3a295,SP,7,7,6,640.35,254,1
2018-06-01,134b867a0f7f8bbe6abf10f91874891e,SP,1,1,1,789.89,41,1
2018-06-01,13511db12ac61e2f89c53b72a944a60b,RS,3,3,2,407.0,5,0
2018-06-01,1354d51653f645349064725ed204e85e,SP,14,14,12,1680.0,27,1
2018-06-01,138dbe45fc62f1e244378131a6801526,SP,13,16,5,189.40000000000003,4,0
2018-06-01,139157dd4daa45c25b0807ffff348363,SP,1,1,1,29.9,273,1
2018-06-01,13c2ed7698b3ca92dad49e849219da59,PR,6,7,6,430.61,27,1
2018-06-01,13d058e4eeac2ce8217660b2f8a05812,SP,15,15,3,2789.8499999999995,14,0
2018-06-01,13d95f0f6f73943d4ceffad0fc2cd32c,GO,1,1,1,249.99,78,1
2018-06-01,13f57c12a00ed4610db646b913a7f5c6,SP,7,13,6,645.1999999999999,27,1
2018-06-01,13fa2a6c6b9d0f43cb588d7c82117a12,SP,9,10,4,4528.0,244,1
2018-06-01,141440cad9341e553f8401c574a2aa38,PR,3,3,3,439.90000000000003,26,0
2018-06-01,1430239a858e7682bbc43b20758af153,SP,16,21,9,599.0899999999998,35,1
2018-06-01,1444c08e64d55fb3c25f0f09c07ffcf2,BA,1,1,1,2749.0,32,1
2018-06-01,1464afc72f696af775557a821c2e253f,RJ,24,25,8,874.7699999999998,26,1
2018-06-01,14a08204d03bb6b6bde8029f801ae0eb,SP,8,12,6,1072.0,13,0
2018-06-01,14d7985702e72162bbf13b6beb74ab2b,SP,24,24,18,2838.0,27,0
2018-06-01,14ee35374a7876217954b5fa08e50463,SP,6,6,2,809.0,134,1
2018-06-01,14f2b3587172b9db894c9bad8dab520b,RS,1,1,1,122.0,71,1
2018-06-01,152ee17e4c8aaf53dac99f3462e4999b,SC,6,6,3,308.96000000000004,229,1
2018-06-01,1554a68530182680ad5c8b042c3ab563,MG,134,144,51,16973.35999999998,13,0
2018-06-01,157c3e4b42f81ac4a44e8b1ca2fe9876,SP,18,26,11,1685.0,2,0
2018-06-01,1588ac4010787100dddef64568f0ae35,PR,3,3,2,599.97,125,1
2018-06-01,15aac934c58d886785ac1b17953ea898,ES,23,24,19,3833.0,16,0
2018-06-01,15b3b1b81484422eb41df68ac87f1f50,SP,1,1,1,43.35,187,1
2018-06-01,15cd6eefe58588619aaed41dfa6621b1,MG,16,18,8,1622.740000000001,18,1
2018-06-01,15ead3a5037a918ddb520dfe39a3d2b9,MG,6,7,7,254.5,37,1
2018-06-01,15fa791d5e017f66402dc28c44480657,SP,6,6,3,1538.0,34,0
2018-06-01,16090f2ca825584b5a147ab24aa30c86,SP,228,233,21,15982.049999999961,2,0
2018-06-01,160e4f13fd3a64b1b86807be88b5ffb0,PR,4,4,2,886.0,107,1
2018-06-01,165b1235e9e9942cb5fae67103576fb0,SP,1,1,1,158.2,11,0
2018-06-01,165fc07beebdcb6190fba8a06db2a449,PR,44,57,22,16523.899999999994,48,0
2018-06-01,1660ad786c27fd935378b6192a90b417,SP,8,8,8,1000.0,36,1
2018-06-01,166e8f1381e09651983c38b1f6f91c11,SC,2,2,1,78.8,283,1
2018-06-01,167fd940acebc789debd6eb418c46e38,SP,4,4,3,777.68,59,0
2018-06-01,1690cada046eb7e92c12f98b1f8a8167,SP,1,1,1,199.0,45,0
2018-06-01,16bdc8cefd0e32a6f0824d296c5ad14a,SP,1,1,1,41.76,50,1
2018-06-01,1710c3aaa9c6b44ec3883ee0fe300e21,SP,2,2,2,1188.9,29,1
2018-06-01,17306570e772e7718c92a562d33f5f1d,SP,19,21,15,5455.899999999999,43,1
2018-06-01,1746c1ae87ac63d530c7c943d0ac42e2,SP,1,1,1,229.9,170,1
2018-06-01,1771297ac436903d1dd6b0e9279aa505,SP,16,21,6,1452.7400000000005,79,1
2018-06-01,1782ce2db72c3dda627d5e7c898104e1,SP,7,7,4,1595.0,26,1
2018-06-01,17908cf9b444ee34047cadd5c0f4a516,GO,8,8,6,1629.99,69,1
2018-06-01,17998cf586426bf0f2c3726cb0a4b211,MG,2,2,2,69.8,148,1
2018-06-01,17a053fcb14bd219540cbde0df490be0,SP,97,115,68,31428.300000000054,10,0
2018-06-01,17ca9b9e9b9ef8fdb529001b49ebb50f,MG,73,84,28,5878.480000000004,1,0
2018-06-01,17e34d8224d27a541263c4c64b11a56b,SP,182,195,82,41801.11999999999,9,0
2018-06-01,17eea220a40cc0d2c0c5346379682398,SP,3,3,2,875.98,243,1
2018-06-01,17f51e7198701186712e53a39c564617,SP,35,39,20,31689.0,8,0
2018-06-01,180c3376aff0e43dd5788709df48a843,SP,5,10,3,4513.0,147,1
2018-06-01,1835b56ce799e6a4dc4eddc053f04066,SP,325,430,125,24214.400000000136,0,0
2018-06-01,1838dd9b8977065acf51d95e0053ea7a,MG,52,53,13,2246.700000000002,3,0
2018-06-01,184a67a8f9f63234d3a92340bbdb727f,SC,3,3,3,74.64,204,1
2018-06-01,186cdd1b2df32caa72cfb410bba768d3,SC,1,1,1,109.9,20,1
2018-06-01,18a349e75d307f4b4cc646a691ed4216,SP,66,78,30,5618.899999999999,0,0
2018-06-01,1900267e848ceeba8fa32d80c1a5f5a8,SP,307,393,110,19652.370000000006,1,0
2018-06-01,191d55f7edb8524d525ed01b20fe32e8,DF,3,3,3,747.0,133,1
2018-06-01,1976a05ecf2996d6ffb7b5430e635fe7,SP,4,5,3,1527.0,259,1
2018-06-01,1987cd4be10fe09ee50454f9c354d1c6,MG,14,16,7,2877.7000000000003,90,1
2018-06-01,198c7ea11960a9844b544d9bcdca860c,MG,16,16,4,598.8400000000001,282,1
2018-06-01,1996942dc085d7773ba77a529b163cd0,SP,1,1,1,599.9,1,0
2018-06-01,19a7c9f66ffa6452ff4b4c0cca71da27,PR,1,1,1,279.0,243,1
